Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,Unique Id
[13555],INTRAPLATE VOLCANICS,EASTERN MEDITERRANEAN BELT - MESOZOIC / TURKEY / EASTERN PONTIDES,,41.5,42.5,37,41,SUBAERIAL,,,s 131 [13555],BASANITE [13555],,,,JURASSIC [13555],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13555] ,208849.958,5813.598,,96852.933,,,,87757.17,63250.95,33046.592,2323.374,,11705.115,21365.4816,698.2736,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,271,23,57,4,,,,,,,,,,,,,571,5.7,14.3,,9.1,2.8,1.25,3.9,,2.8,,1.7,,1.6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591069
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s DG-7 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,208616.2405,11087.79,,78011.5974,,18813.86,61018.05,79828.71,60106.27,53610.256,1471.4702,,28889.22,39170.0496,4233.2837,,,,,,,,,,,,,,,,7700,,,,,,,,,,,,,,,,,,,,,,,,,,,8.04,,152,185,,,54,133,,,,,,,,53,939,19.34,252,83,,,,,,,,,,,,,616,68.58,105.1,11.35,42.34,9.13,2.63,6.41,0.94,4.46,0.76,1.5,0.19,1.16,0.16,5.5,4.3,,,,,,,,,,,9.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,59231-DG-7
[12223][12186],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s DX1-16 [12223],BASANITE [12223] / BASALT [12186],,,,CENOZOIC [12223] / HOLOCENE [12186],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,221003.268,10548.384,,81398.8038,,26017.68,50990.88,76719.51,57104.53,48966.848,1394.0244,,27062.89,37612.1499,3796.8627,,,,,,,,,,,,,,,,8900,,,,,,,,,,,,,,,,,,,,,,,,,,,10.49,,185,163,,,50,135,,,,,,,,59,850,19.85,230,35,,,,,,,,,,,,,578,58.96,90.59,9.86,36.92,7.92,2.31,6.59,0.95,4.32,0.75,1.66,0.22,1.33,0.2,4.7,1.6,,,,,,,,,,,9,2.3,,,,,,,,,,,,,,,,,,,,,,,,,59231-DX1-16
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s DX1-26 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,215861.483,10788.12,,79493.5002,,29304.86,52934.13,82238.34,62107.43,52946.912,1394.0244,,19259.48,36499.3644,3927.789,,,,,,,,,,,,,,,,8100,,,,,,,,,,,,,,,,,,,,,,,,,,,11.88,,191,170,,,53,118,,,,,,,,41,786,18.42,184,51,,,,,,,,,,,,,520,49.46,78.66,8.42,31.42,7.19,2.11,6.12,0.77,3.95,0.72,1.48,0.21,1.26,0.17,3.5,0.5,,,,,,,,,,,6.9,1.7,0.512786,,,0.703968,,17.4411,,15.2808,,37.1534,,,,,,,,,,,,,,,59231-DX1-26
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s DX1-4 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,223340.443,10128.846,,80604.9273,,30843.54,49824.93,80683.74,61249.79,48846.24,1394.0244,,19674.555,34273.7934,2836.7365,,,,,,,,,,,,,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,,,,12.79,,156,162,,,50,115,,,,,,,,44,668,18.56,190,56,,,,,,,,,,,,,573,47.97,73.21,7.82,29.69,6.59,1.96,5.55,0.79,3.84,0.69,1.43,0.19,1.34,0.2,4,3.4,,,,,,,,,,,8.1,1.8,0.512656,,,0.704433,,17.3853,,15.3169,,37.3401,,,,,,,,,,,,,,,59231-DX1-4
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s DX4-28 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,206839.9875,11087.79,,77588.1966,,39026.52,41196.9,80217.36,62393.31,53549.952,1471.4702,,25817.665,36647.7358,4713.3468,,,,,,,,,,,,,,,,12600,,,,,,,,,,,,,,,,,,,,,,,,,,,11.01,,161,205,,,51,263,,,,,,,,53,980,20.21,230,64,,,,,,,,,,,,,610,63.63,97.4,10.41,39.22,8.48,2.49,6.28,0.87,4.43,0.73,1.53,0.21,1.3,0.19,4.5,0.5,,,,,,,,,,,9,2.4,0.512774,,,0.704039,,17.4971,,15.3135,,37.2823,,,,,,,,,,,,,,,59231-DX4-28
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s DX4-8 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,204549.556,11267.592,,76265.0691,,38187.24,41741.01,79906.44,61035.38,55781.2,1471.4702,,29802.385,39466.7924,4364.21,,,,,,,,,,,,,,,,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78,,164,194,,,53,159,,,,,,,,54,960,19.86,243,81,,,,,,,,,,,,,611,64.82,99.64,10.7,40.55,8.41,2.49,6.59,0.93,4.4,0.74,1.5,0.2,1.23,0.18,5.5,4,,,,,,,,,,,9.4,2.7,,,,,,,,,,,,,,,,,,,,,,,,,59231-DX4-8
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s JP-2 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,222125.112,10308.648,,80181.5265,,16086.2,66303.69,82393.8,61750.08,51620.224,1471.4702,,18678.375,31751.4796,2967.6628,,,,,,,,,,,,,,,,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,7.29,,156,166,,,51,111,,,,,,,,37,679,17.51,189,59,,,,,,,,,,,,,588,35.86,53.86,5.87,21.68,4.84,1.48,4.07,0.53,2.56,0.46,0.85,0.12,0.78,0.12,4,4,,,,,,,,,,,8.1,1.8,0.512658,,,0.704488,,17.3926,,15.3113,,37.328,,,,,,,,,,,,,,,59231-JP-2
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s JP-3 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,222966.495,10188.78,,79811.0508,,16226.08,65759.58,82005.15,61249.79,52283.568,1394.0244,,18180.285,31528.9225,2749.4523,,,,,,,,,,,,,,,,14200,,,,,,,,,,,,,,,,,,,,,,,,,,,12.81,,161,176,,,53,117,,,,,,,,39,662,17.41,188,59,,,,,,,,,,,,,586,42.8,66.1,7.11,26.8,6.01,1.86,5.07,0.69,3.61,0.68,1.38,0.2,1.27,0.18,4.3,3.7,,,,,,,,,,,8.2,1.9,0.512672,,,0.704537,,17.318,,15.3256,,37.3357,,,,,,,,,,,,,,,59231-JP-3
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s P32GS3 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,211748.055,8270.892,,82086.8301,,46649.98,35911.26,82549.26,55818.07,54092.688,1161.687,,26813.845,36944.4786,3927.789,,,,,,,,,,,,,,,,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59231-P32GS3
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s P33GS7 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,216141.944,9649.374,,80552.0022,,41824.12,39175.92,80994.66,56604.24,46675.296,1161.687,,28142.085,36944.4786,3927.789,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,76.1,8.97,34.9,6.32,1.76,4.96,0.69,3.55,0.57,1.35,0.19,1.12,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59231-P33GS7
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s P35GS6 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,214739.639,10668.252,,81504.654,,39795.86,42751.5,82549.26,51744.28,51620.224,1161.687,,29055.25,32493.3366,3491.368,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59231-P35GS6
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s P36GS1 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,211748.055,10668.252,,77746.9719,,29444.74,53089.59,82549.26,54960.43,61992.512,1161.687,,27311.935,31974.0367,4364.21,,,,,,,,,,,,,,,,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59231-P36GS1
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s P37GS1 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,217824.71,10308.648,,81292.9536,,28885.22,53633.7,82549.26,52530.45,51620.224,1161.687,,26813.845,32493.3366,3054.947,,,,,,,,,,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59231-P37GS1
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s RY-1 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,223994.852,10068.912,,80234.4516,,20422.48,61562.16,82005.15,60463.62,49931.712,1394.0244,,18097.27,31677.2939,2618.526,,,,,,,,,,,,,,,,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,14.33,,159,169,,,51,117,,,,,,,,41,625,18.38,180,54,,,,,,,,,,,,,543,42.3,65.71,6.93,26.7,6.27,1.93,5.34,0.69,3.85,0.65,1.65,0.22,1.37,0.16,4.2,3.5,,,,,,,,,,,7.5,1.7,0.512667,,,0.70446,,17.0856,,15.2689,,37.0999,,,,,,,,,,,,,,,59231-RY-1
[12223],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE,JINGPOHU AREA,43.88,43.88,128.94,128.94,SUBAERIAL,,,s WD2-5 [12223],BASANITE [12223],,,,CENOZOIC [12223],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [12223] ,213056.873,11267.592,,81345.8787,,23220.08,53633.7,76874.97,56675.71,51499.616,1394.0244,,28806.205,37760.5213,3971.4311,,,,,,,,,,,,,,,,16200,,,,,,,,,,,,,,,,,,,,,,,,,,,11.41,,153,160,,,50,122,,,,,,,,62,823,19.65,239,71,,,,,,,,,,,,,628,65.44,101.2,10.79,39.43,8.41,2.41,5.93,0.86,4.34,0.8,1.61,0.21,1.25,0.2,5.5,4,,,,,,,,,,,9.3,2.4,,,,,,,,,,,,,,,,,,,,,,,,,59231-WD2-5
[16025],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / GREAT BASIN / CALIFORNIA,"LEAD MOUNTAIN, MOJAVE DESERT",34,35,-116,-117,SUBAERIAL,,,s 1 [16025],BASANITE [16025],,,,QUATERNARY [16025],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [16025] ,206138.835,18160.002,,76741.395,,23989.42,74465.34,,64680.35,54273.6,1936.145,,18429.33,30045.2085,2967.6628,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594365
[16025],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / GREAT BASIN / CALIFORNIA / LAVIC LAKE VOLCANIC FIELD - SUNSHINE PEAK,MOJAVE DESERT,34,35,-116,-117,SUBAERIAL,,,s 3 [16025],BASANITE [16025],,,,QUATERNARY [16025],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [16025] ,216422.405,16481.85,,86797.164,,21681.4,65759.58,,70040.6,43117.36,1548.916,,12867.325,28561.4945,2400.3155,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594366
[16025],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / GREAT BASIN / CALIFORNIA,MOJAVE DESERT,34,35,-116,-117,SUBAERIAL,,,s 4 [16025],BASANITE [16025],,,,QUATERNARY [16025],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [16025] ,216656.1225,15163.302,,86267.913,,21261.76,65915.04,,70397.95,48243.2,1626.3618,,11788.13,27077.7805,2182.105,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594367
[16025],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / GREAT BASIN / CALIFORNIA,"LEAD MOUNTAIN, MOJAVE DESERT",34,35,-116,-117,SUBAERIAL,,,s 5 [16025],BASANITE [16025],,,,QUATERNARY [16025],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [16025] ,217123.5575,14743.764,,79916.901,,23080.2,69957,,64680.35,43117.36,1781.2534,,13448.43,27448.709,2443.9576,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594368
[16025],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / GREAT BASIN / CALIFORNIA,"RODMAN MOUNTAIN, MOJAVE DESERT",34,35,-116,-117,SUBAERIAL,,,s 6 [16025],BASANITE [16025],,,,QUATERNARY [16025],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [16025] ,219694.45,14563.962,,84680.16,,20702.24,64282.71,,66824.45,46434.08,1471.4702,,14278.58,27448.709,2182.105,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594369
[16025],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / GREAT BASIN / CALIFORNIA / LAVIC LAKE VOLCANIC FIELD - PISGAH CRATER,,34.75,34.75,-116.625,-116.625,SUBAERIAL,,,s 1A [16025],BASANITE [16025],,,,QUATERNARY [16025],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [16025] ,214131.9735,15822.576,,80816.6277,,21191.82,64671.36,,70183.54,48484.416,1394.0244,,16935.06,32048.2224,2574.8839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594374
[16025],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / GREAT BASIN / CALIFORNIA / LAVIC LAKE VOLCANIC FIELD - PISGAH CRATER,,34.75,34.75,-116.625,-116.625,SUBAERIAL,,,s 1B [16025],BASANITE [16025],,,,QUATERNARY [16025],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [16025] ,214879.8695,15642.774,,85156.4859,,20982,65448.66,,70040.6,47760.768,1316.5786,,13531.445,29229.1658,2094.8208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594375
[16025],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / GREAT BASIN / CALIFORNIA / LAVIC LAKE VOLCANIC FIELD - PISGAH CRATER,,34.75,34.75,-116.625,-116.625,SUBAERIAL,,,s 2 [16025],BASANITE [16025],,,,QUATERNARY [16025],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [16025] ,215674.509,15163.302,,84944.7855,,20632.3,62650.38,,72399.11,49328.672,1316.5786,,12369.235,28709.8659,2094.8208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594376
[9743],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / BASIN AND RANGE / CALIFORNIA,MERCED PEAK QUADRANGLE,37.5278,37.5278,-119.4722,-119.4722,SUBAERIAL,,,s MP410 [9743],BASANITE [9743],3400000 [9743],3600000 [9743],,PLIOCENE [9743],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9743] ,241663.895,10788.12,,67214.877,,25877.8,21764.4,,45740.8,34373.28,1006.7954,,69732.6,14837.14,6546.315,,18000,8900,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,,,164,,,24.5,280,,128,,,,,,640,2375,105,652,,,,,,,,,,0,,,4.9,5094,43,82,,43,7.9,1.72,4.1,0.81,,0,,0.18,1.3,0.19,18.3,1.3,,,,,,,,,,,3.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,594672
[9743],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / BASIN AND RANGE / CALIFORNIA,BASS LAKE QUADRANGLE,37.4778,37.4778,-119.6139,-119.6139,SUBAERIAL,,,s B5 [9743],BASANITE [9743],3400000 [9743],3600000 [9743],,PLIOCENE [9743],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9743] ,249142.855,9409.638,,65097.873,,26717.08,17100.6,,33233.55,44383.744,774.458,,68238.33,16024.1112,6808.1676,,2600,2600,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,,,626,,,34.4,235,,107,,,,,,68,2005,31,803,,,,,,,,,,0,,,0,4541,30,50,,25,5,1.32,3.2,0,,0.4,,0.24,1.2,0.17,17.4,0.8,,,,,,,,,,,2.7,0,,,,,,,,,,,,,,,,,,,,,,,,,594673
[9743],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / BASIN AND RANGE / CALIFORNIA,MERCED PEAK QUADRANGLE,37.6111,37.6111,-119.4472,-119.4472,SUBAERIAL,,,s M74B [9743],BASANITE [9743],3400000 [9743],3600000 [9743],,PLIOCENE [9743],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9743] ,238391.85,8990.1,,61393.116,,32172.4,21764.4,,52887.8,55479.68,1239.1328,,58110.5,14837.14,6982.736,,6700,2400,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,,,353,,,33.5,185,,111,,,,,,92,2475,25,575,,,,,,,,,,0,,,1.7,4740,46,91,,48,9.7,2.24,5.5,1.07,,0.5,,0.22,1.5,0.23,14,0.9,,,,,,,,,,,4.2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,594674
[9743],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / BASIN AND RANGE / CALIFORNIA,MARION PEAK QUADRANGLE,36.8389,36.8389,-119.7042,-119.7042,SUBAERIAL,,,s MA102 [9743],BASANITE [9743],3400000 [9743],3600000 [9743],,PLIOCENE [9743],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9743] ,223901.365,7192.08,,62451.618,,43362.8,21764.4,,60034.8,66937.44,1239.1328,,42337.65,20771.996,6982.736,,3300,3000,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,768,,,43.7,205,,132,,,,,,75,1590,35,272,,,,,,,,,,0,,,1.6,2787,40,80,,39,6.9,1.54,3.2,0.68,,0,,0.21,1.5,0.19,5.4,1,,,,,,,,,,,3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,594675
[12057][12061],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI VOLCANIC FIELD - ERKESHAN,,48.05589,48.05589,126.25974,126.25974,SUBAERIAL,,,s ER-8 [12057],"BASANITE, LEUCITE [12057]",560000 [12057],560000 [12057],,PLEISTOCENE [12057] / CENOZOIC [12061],,,,PORPHYRITIC [12057] ,VOLCANIC ROCK,,,FRESH,,WHOLE_ROCK [12057] ,238111.389,15403.038,,71448.885,,,,59541.18,41809.95,39499.12,851.9038,,47650.61,26484.2949,5106.1257,,,,,,,,,,,,,,,,4900,,,,,,,,,,,,,,,3.6,,,,1020,,,,,460,,,13,,116,178,,,,153,45,107,22,,,,,110,1496,24,523,68,,,,,,,,,,,,,2045,104,190,20,75,12,3.2,8.1,,4.9,0.8,1.7,,1.3,0.18,11,,,,,,,,,,14,,6,,,,,0.70565,,16.841,,15.376,,36.67,,,,,,,,,,,,,,,59564-ER-8
[9635][13994],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / FUJIAN PROVINCE,MIN(G)XI,26.22,26.22,116,116,SUBAERIAL,,,s MD-2 [9635],BASANITE [9635],,,UPPER [13994],NEOGENE [9635] / CENOZOIC [13994],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9635] ,202539.5855,18699.408,,48849.8673,,9791.6,87912.63,,82547.85,95280.32,1548.916,,8633.56,12314.8262,5978.9677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,201,541,,,,451,27,158,14,,,,,159,1448,37,382,118,,,,,,,,,,,,,843,100,180,,82,13,4.2,11,1.5,6.4,1.1,,,1.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59654-MD-2
