Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,Unique Id
[2300][2299],CONVERGENT MARGIN,IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE 786 / PACIFIC OCEAN,HOLE 786B,31.875,31.875,141.2267,141.2267,SUBAQUATIC,-3082.4,-3082.4,"s 125-786B-21R-2,28-32 [2300]",RHYOLITE [2300],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2300] ,325194.5295,899.01,,63668.8953,0,,,22153.05,15223.11,2110.64,619.5664,,19259.48,25816.6236,,52200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.27,63,,0.09,,8,12,94,,,,,,,39,154,12.4,81.5,1.07,,,,,,,,,,,,0.7,81.6,3.94,9.44,1.29,6.12,1.47,0.43,1.95,0.32,1.9,0.43,1.25,0.2,1.35,0.23,2.37,0.07,,,,,,,,,3.47,,0.76,0.4,,,,,,,,,,,,,,,,,,,,,,,,,"10153-786B-21R-2, 28-32"
[3291][2299],CONVERGENT MARGIN,IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE 786 / PACIFIC OCEAN,HOLE 786B,31.875,31.875,141.2267,141.2267,SUBAQUATIC,-3082.4,-3082.4,"s 125-786B-61R-4,96-102 [3291]",RHYOLITE [3291],,,,,,,,,VOLCANIC ROCK,733.96,733.96,,,WHOLE_ROCK [3291] ,320379.949,1857.954,,68485.0794,,,,31325.19,24371.27,3256.416,542.1206,,13780.49,34718.9076,349.1368,,,,,,,,,,,,,,,0,29300,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.38,103,8,0.1,,8,7,40,57,13,,,,,36.7,164,14.8,95.1,1.39,,,,,,,,,,,,0.36,189,4.53,10.9,1.42,7.34,1.88,0.63,2.43,0.37,2.5,0.55,1.42,0.24,1.43,0.23,2.9,0.12,,,,,,,,,2.35,,0.83,0.43,,,,,,,,,,,,,,,,,,,,,,,,,"10153-786B-61R-4, 96-102"
[3291][2299],CONVERGENT MARGIN,IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE 786 / PACIFIC OCEAN,HOLE 786B,31.875,31.875,141.2267,141.2267,SUBAQUATIC,-3082.4,-3082.4,"s 125-786B-67R-1,33-41 [3291]",RHYOLITE [3291],,,,,,,,,VOLCANIC ROCK,787.03,787.03,,,WHOLE_ROCK [3291] ,352118.7855,1378.482,,65627.124,,,,18033.36,8433.46,2412.16,232.3374,,22331.035,31232.1797,218.2105,,,,,,,,,,,,,,,0,6900,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,64,11,,,,6,35,105,8,,,,,21,94,10.3,61.7,0.85,,,,,,,,,,,,,286,3.06,6.16,0.81,4.72,1.35,0.51,1.42,0.19,1.53,0.29,0.92,0.18,1.16,0.13,2.22,0.06,,,,,,,,,2.46,,0.52,1,,,,,,,,,,,,,,,,,,,,,,,,,"10153-786B-67R-1, 33-41"
[1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION,SABIE RIVER AREA,-25.45,-25.45,30.5,32.9,SUBAERIAL,,,s IG4 [1678],RHYOLITE [1678],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1678] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70612,,,,,,,,,,,,,,,,,,,,,101714
[1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION,SABIE RIVER AREA,-25.45,-25.45,30.5,32.9,SUBAERIAL,,,s O14 [1678],RHYOLITE [1678],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1678] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70701,,,,,,,,,,,,,,,,,,,,,101715
[1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION,SABIE RIVER AREA,-25.45,-25.45,30.5,32.9,SUBAERIAL,,,s CA7 [1678],RHYOLITE [1678],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1678] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70658,,,,,,,,,,,,,,,,,,,,,101716
[1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION,SABIE RIVER AREA,-25.45,-25.45,30.5,32.9,SUBAERIAL,,,s CA10 [1678],RHYOLITE [1678],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1678] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70742,,,,,,,,,,,,,,,,,,,,,101717
[1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION,SABIE RIVER AREA,-25.45,-25.45,30.5,32.9,SUBAERIAL,,,s HK10 [1678],RHYOLITE [1678],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1678] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70964,,,,,,,,,,,,,,,,,,,,,101718
[1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION,SABIE RIVER AREA,-25.45,-25.45,30.5,32.9,SUBAERIAL,,,s HK11 [1678],RHYOLITE [1678],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1678] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70991,,,,,,,,,,,,,,,,,,,,,101719
[1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION,SABIE RIVER AREA,-25.45,-25.45,30.5,32.9,SUBAERIAL,,,s G3 [1678],RHYOLITE [1678],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1678] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70895,,,,,,,,,,,,,,,,,,,,,101720
[1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION,SABIE RIVER AREA,-25.45,-25.45,30.5,32.9,SUBAERIAL,,,s G4 [1678],RHYOLITE [1678],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1678] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70923,,,,,,,,,,,,,,,,,,,,,101721
[1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / BUMBENI COMPLEX,,-27.7931,-27.7931,32.2736,32.2736,SUBAERIAL,,,s L507 [1678],RHYOLITE [1678],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1678] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72145,,,,,,,,,,,,,,,,,,,,,101733
[1135],SEAMOUNT,HAWAIIAN-EMPEROR CHAIN / NECKER / PACIFIC OCEAN,,23.8,23.8,-164.42,-164.42,SUBAQUATIC,-475,-545,s 72HIG48-1 [1135],RHYOLITE [1135],,,,,,,,PORPHYRITIC [1135] ,VOLCANIC ROCK,,,FRESH,,WHOLE_ROCK [1135] ,353848.295,1438.416,,67744.128,,,,3964.23,7575.82,1567.904,154.8916,,17848.225,27151.9662,261.8526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10174
[4702],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / GREAT BASIN / CALIFORNIA / COSO VOLCANIC FIELD,,36.0762,36.0762,-117.8608,-117.8608,SUBAERIAL,,,s 12 [4702],RHYOLITE [4702],,,,PLEISTOCENE [4702],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4702] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,0.9,,,0.1,,,59,,,,,,,,,,,,,,,,,,,,,,,,17,39,,27,7,0,,,,,,,7.7,0.99,6,7.08,,,,,,,,,,,35.2,14,,,,,,,,,,,,,,,,,,,,,,,,,101794
[4702],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / GREAT BASIN / CALIFORNIA / COSO VOLCANIC FIELD,,36.0275,36.0275,-117.0797,-117.0797,SUBAERIAL,,,s 28 [4702],RHYOLITE [4702],,,,PLEISTOCENE [4702],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4702] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,0.3,,,66,,,,,,,,,,,,,,,,,,,,,,,,26,48,,22,5.9,0.08,,,,,,,8.7,1.17,6.8,12.2,,,,,,,,,,,41.8,13.9,,,,,,,,,,,,,,,,,,,,,,,,,101799
[4703],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,GLASS MOUNTAIN DOME,41.58,41.58,-121.6,-121.6,SUBAERIAL,,,s 79.23A [4703],RHYOLITE [4703],,,,,,,,SUBOPHITIC [4703] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [4703] ,346743.283,1618.218,,72242.7615,,,,13058.64,8862.28,301.52,154.8916,,36692.63,30193.5799,174.5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101955
[3512][3193],CONVERGENT MARGIN,HONSHU ARC / SOUTHWESTERN HONSHU ARC / SHODO-SHIMA / KANKAKEI FORMATION / PACIFIC OCEAN,"MITO PENINSULA, SETOUCHI VOLCANIC BELT",34.45,34.45,134.17,134.17,SUBAERIAL,,,s SD803 [3512] / s SD-803 [3193],"RHYOLITE [3512] / ANDESITE, OLIVINE-AUGITE-BRONZITE [3193]",11000000 [3193],12000000 [3193],,MIOCENE [3512],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [3512] ,337768.531,119.868,,76953.0954,,27276.6,18810.66,6140.67,9505.51,603.04,542.1206,,33289.015,25297.3237,261.8526,,13800,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,193,211,7,76,7,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,35,,11,,,,,,,,,,,,,,,,,,,,,,,,,,10254-SD-803
[3512][3193],CONVERGENT MARGIN,HONSHU ARC / SOUTHWESTERN HONSHU ARC / SHODO-SHIMA / KANKAKEI FORMATION / PACIFIC OCEAN,"MITO PENINSULA, SETOUCHI VOLCANIC BELT",34.45,34.45,134.17,134.17,SUBAERIAL,,,s SD804 [3512] / s SD-804 [3193],"RHYOLITE [3512] / ANDESITE, OLIVINE-BRONZITE [3193]",11000000 [3193],12000000 [3193],,MIOCENE [3512],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [3512] ,336272.739,119.868,,76635.5448,,13918.06,19277.04,6451.59,9505.51,783.952,619.5664,,35032.33,23665.2383,261.8526,,2500,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,205,231,9,97,6,,,,,,,,,,,,,443,,,,,,,,,,,,,,,,,,,,,,,,,32,,11,,,,,,,,,,,,,,,,,,,,,,,,,,10254-SD-804
[2745],CONTINENTAL FLOOD BASALT,DECCAN / SOUTHERN DECCAN,"1 MILE NORTH OF MADH TOWN, SALSETTE ISLAND",19,19.3,72.75,72.92,SUBAERIAL,,,s 65SAL [2745],RHYOLITE [2745],,,,CENOZOIC [2745],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2745] ,351090.4285,2157.624,,49749.594,,36438.74,544.11,,786.17,301.52,464.6748,,36194.54,22997.567,43.6421,,12300,4100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102726
[2745],CONTINENTAL FLOOD BASALT,DECCAN / SOUTHERN DECCAN,BOMBAY ISLAND,19.03,19.03,72.92,72.92,SUBAERIAL,,,s 11 [2745],RHYOLITE [2745],,,,CENOZOIC [2745],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2745] ,316032.8035,4554.984,,70919.634,,21401.64,8705.76,,13865.18,7357.088,,,39432.125,45550.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102727
[2745],CONTINENTAL FLOOD BASALT,DECCAN / SOUTHERN DECCAN,BOMBAY ISLAND,19.03,19.03,72.92,72.92,SUBAERIAL,,,s 24 [2745],RHYOLITE [2745],,,,CENOZOIC [2745],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2745] ,342115.6765,,,67479.5025,,27066.78,6762.51,,12364.31,7055.568,,,18595.36,31009.6226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102740
[2745],CONTINENTAL FLOOD BASALT,DECCAN / NORTHERN DECCAN,"KATHIAWAR PENINSULA, SOUTHERN SAURASHTRA AREA",21.5,21.5,70.5,70.5,SUBAERIAL,,,s 47 [2745],RHYOLITE [2745],,,,CENOZOIC [2745],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2745] ,335805.304,2756.964,,77323.5711,,8532.68,14690.97,,11792.55,3919.76,,,38352.93,22700.8242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102754
[2494][3282][13520][2577][409],CONVERGENT MARGIN,LESSER ANTILLES / LESSER ANTILLES / ST. KITTS / CARIBBEAN SEA / ATLANTIC OCEAN,"N SIDE OF SCOTCH BONNET, SALT POND PENINSULA",17.25,17.5,-62.6,-62.85,SUBAERIAL,,,s K106 [2494] / s STVK 106 [409],BASALT [2494] / RHYOLITE [3282] / NOT GIVEN [13520] / THOLEIITE [2577],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2494] / VOLCANIC GLASS [409] ,349080.458,1138.746,,71607.6603,,12799.02,,12825.45,14436.94,964.864,464.6748,,22081.99,29080.7944,130.9263,,,,,,,,,,,,,,,,6700,,,,,,,,,,,,,,14.3,1.427,,,,,,,,68,,22081,,3.8,1139,10,0.4,,,3.27,0,6.4,17.3,16.9,,,,,63.79,126,25.5,52.1,3.204,,,,,,,,,,,0.027,1.124,673.6,17.01,34.05,4.523,17.568,3.724,1.017,3.968,0.664,3.883,0.793,2.295,,2.532,0.413,2.18,0.285,,,,,,,,,4.813,,3.204,1.51,0.513036,,,0.70375,,18.856,,15.593,,38.504,,,,,,,,,,,,,,,10289-K 106
[4744],OCEAN ISLAND,CANARY ISLANDS / GRAN CANARIA / MOGAN FORMATION / ATLANTIC OCEAN,IGNIMBRITE A,27.5,28,-15.5,-15.8,SUBAERIAL,,,s AV-F32-BTO [4744],RHYOLITE [4744],,,,MIOCENE [4744],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4744] ,320894.1275,3536.106,,71554.7352,,,,23396.73,1786.75,663.344,1161.687,,36028.51,54823.2323,174.5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,4,,,112,36,,,,,96,16,76,1178,171,,,,,,,,,,,,,243,135,455,,,,,,,,,,,,,,,,,,,,,,,11,,23,,,,,,,,,,,,,,,,,,,,,,,,,,103133
[4744],OCEAN ISLAND,CANARY ISLANDS / GRAN CANARIA / MOGAN FORMATION / ATLANTIC OCEAN,IGNIMBRITE A,27.5,28,-15.5,-15.8,SUBAERIAL,,,s AV-F27-BTO [4744],RHYOLITE [4744],,,,MIOCENE [4744],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4744] ,325848.9385,3596.04,,73036.638,,,,24096.3,1929.69,844.256,1316.5786,,37688.81,49852.7904,218.2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,0,,,124,34,,,,,103,16,71,1127,163,,,,,,,,,,,,,287,142,290,35.7,124,20.7,5.55,18.5,2.7,15.2,3.02,8.38,1.21,7.37,1.04,,,,,,,,,,,10,,20,,,,,,,,,,,,,,,,,,,,,,,,,,103134
[4744],OCEAN ISLAND,CANARY ISLANDS / GRAN CANARIA / MOGAN FORMATION / ATLANTIC OCEAN,IGNIMBRITE A,27.5,28,-15.5,-15.8,SUBAERIAL,,,s AIII-F28-BTO [4744],RHYOLITE [4744],,,,MIOCENE [4744],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4744] ,324586.864,3416.238,,72666.1623,,,,23474.46,2001.16,904.56,1394.0244,,38934.035,47849.7765,218.2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,0,,,141,38,,,,,103,5,50,1090,142,,,,,,,,,,,,,209,145,304,33.7,115,18.8,4.97,16.6,2.26,11.9,2.24,5.81,0.829,5.11,0.727,,,,,,,,,,,11,,23,,,,,,,,,,,,,,,,,,,,,,,,,,103135
[4744],OCEAN ISLAND,CANARY ISLANDS / GRAN CANARIA / MOGAN FORMATION / ATLANTIC OCEAN,IGNIMBRITE A,27.5,28,-15.5,-15.8,SUBAERIAL,,,s AIII-F12-BTO [4744],RHYOLITE [4744],,,,MIOCENE [4744],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4744] ,324353.1465,3476.172,,75682.893,,,,22697.16,2144.1,1748.816,1471.4702,,38601.975,48146.5193,218.2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,0,,,124,35,,,,,93,5,55,909,118,,,,,,,,,,,,,319,107,385,,,,,,,,,,,,,,,,,,,,,,,11,,15,,,,,,,,,,,,,,,,,,,,,,,,,,103136
[4744],OCEAN ISLAND,CANARY ISLANDS / GRAN CANARIA / MOGAN FORMATION / ATLANTIC OCEAN,IGNIMBRITE A,27.5,28,-15.5,-15.8,SUBAERIAL,,,s AII-F9-MCA [4744],RHYOLITE [4744],,,,MIOCENE [4744],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4744] ,327017.526,3715.908,,73036.638,,,,25417.71,1500.87,783.952,1316.5786,,39100.065,47033.7338,174.5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,0,,,186,33,,,,,113,15,63,1159,161,,,,,,,,,,,,,338,74,317,,,,,,,,,,,,,,,,,,,,,,,6,,19,,,,,,,,,,,,,,,,,,,,,,,,,,103137
[4744],OCEAN ISLAND,CANARY ISLANDS / GRAN CANARIA / MOGAN FORMATION / ATLANTIC OCEAN,IGNIMBRITE A,27.5,28,-15.5,-15.8,SUBAERIAL,,,s AIV-F2-BTTS [4744],RHYOLITE [4744],,,,MIOCENE [4744],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4744] ,329588.4185,3356.304,,70231.6077,,,,25262.25,1715.28,542.736,1239.1328,,39930.215,46440.2482,174.5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,0,,,140,35,,,,,119,7,54,1019,104,,,,,,,,,,,,,117,78.9,187,20.5,72.4,13.5,3.79,12.7,1.95,11.1,2.18,5.85,0.796,5.36,0.814,,,,,,,,,,,9,,25,,,,,,,,,,,,,,,,,,,,,,,,,,103138
[4744],OCEAN ISLAND,CANARY ISLANDS / GRAN CANARIA / MOGAN FORMATION / ATLANTIC OCEAN,IGNIMBRITE A,27.5,28,-15.5,-15.8,SUBAERIAL,,,s AIII-F11-BTO [4744],RHYOLITE [4744],,,,MIOCENE [4744],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4744] ,330149.3405,3356.304,,70125.7575,,,,25417.71,1786.75,1145.776,1239.1328,,40096.245,46662.8053,174.5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,0,,,144,35,,,,,115,10,55,1012,105,,,,,,,,,,,,,118,86.2,205,22.4,79.6,14.7,4.07,13.5,2.04,11.3,2.15,5.78,0.81,5.48,0.81,,,,,,,,,,,10,,24,,,,,,,,,,,,,,,,,,,,,,,,,,103139
[4744],OCEAN ISLAND,CANARY ISLANDS / GRAN CANARIA / MOGAN FORMATION / ATLANTIC OCEAN,IGNIMBRITE A,27.5,28,-15.5,-15.8,SUBAERIAL,,,s A-F40-BTO [4744],RHYOLITE [4744],,,,MIOCENE [4744],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4744] ,330476.545,3356.304,,70231.6077,,,,25106.79,1786.75,1145.776,1239.1328,,40096.245,46440.2482,174.5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,0,,,140,35,,,,,116,10.78,54,1019,56,,,,,,,,,,,,,120,56,271,,,,,,,,,,,,,,,,,,,,,,,6,,14,,,,,,,,,,,,,,,,,,,,,,,,,,103140
[4744],OCEAN ISLAND,CANARY ISLANDS / GRAN CANARIA / MOGAN FORMATION / ATLANTIC OCEAN,IGNIMBRITE A,27.5,28,-15.5,-15.8,SUBAERIAL,,,s A-F20-BTAU [4744],RHYOLITE [4744],,,,MIOCENE [4744],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4744] ,330336.3145,3356.304,,70231.6077,,,,25262.25,1715.28,1085.472,1239.1328,,40096.245,46514.4339,174.5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,0,,,142,34,,,,,119,9.89,55,1017,61,,,,,,,,,,,,,149,61,290,,,,,,,,,,,,,,,,,,,,,,,8,,20,,,,,,,,,,,,,,,,,,,,,,,,,,103141
[4744],OCEAN ISLAND,CANARY ISLANDS / GRAN CANARIA / MOGAN FORMATION / ATLANTIC OCEAN,IGNIMBRITE A,27.5,28,-15.5,-15.8,SUBAERIAL,,,s AIV-F35 [4744],RHYOLITE [4744],,,,MIOCENE [4744],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4744] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,290,35.4,124,22.3,6.14,20.5,3.03,17.1,3.42,9.45,1.27,8.01,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103172
[3252][5104],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / TOKACHI-DAKE/TOKATI / TOKACHI PYROCLASTIC FLOW DEPOSIT / PACIFIC OCEAN,EAST OF KAMIFURANO,43.45,43.45,142.68,142.68,SUBAERIAL,,,s K-20 [3252],"RHYOLITE, HORNBLENDE-BIOTITE [3252]",,,,QUATERNARY [3252] / NEOGENE [5104],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [3252] ,334543.2295,1738.086,,69384.8061,,18324.28,6062.94,,15651.93,3859.456,542.1206,,28142.085,28858.2373,261.8526,,6000,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,2.2,,,6.4,,,,,,,,,77.7,170,,,,,,,,,,,,,,,,504,20.5,50.8,,,3.9,0.53,,0.48,,,,,2.3,0.51,3.3,,,,,,,,,,,,16.57,3.73,,,,0.70409,,,,,,,,,,,,,,,,,,,,,10415-K-20
